,ano,mes,sigla_uf,tipo_consumo,numero_consumidores,consumo
736,2004,4,PR,Outros,368131.0,275676
737,2004,4,MA,Outros,55132.0,49675
738,2004,4,AM,Outros,10242.0,50202
739,2004,4,PI,Outros,33298.0,32933
740,2004,4,MG,Outros,482934.0,351186
741,2004,4,GO,Outros,141777.0,130291
742,2004,4,MT,Outros,64031.0,73039
743,2004,4,AL,Outros,16710.0,47473
744,2004,4,SC,Outros,228104.0,205067
745,2004,4,TO,Outros,22675.0,20738
746,2004,4,MS,Outros,57186.0,71053
747,2004,4,AC,Outros,10101.0,10355
748,2004,4,AP,Outros,2270.0,11132
749,2004,4,RR,Outros,4887.0,9772
750,2004,4,DF,Outros,12124.0,81641
751,2004,4,PB,Outros,73258.0,49335
752,2004,4,RJ,Outros,71470.0,416288
753,2004,4,PE,Outros,151308.0,134958
754,2004,4,ES,Outros,122816.0,73724
755,2004,4,RN,Outros,41014.0,60882
756,2004,5,MG,Outros,484897.0,371149
757,2004,5,AM,Outros,10461.0,49832
758,2004,5,PI,Outros,33390.0,32651
759,2004,5,SC,Outros,228316.0,202066
760,2004,5,RN,Outros,41175.0,60099
761,2004,5,MA,Outros,55326.0,51359
762,2004,5,AP,Outros,2312.0,11214
763,2004,5,RS,Outros,314299.0,305855
764,2004,5,AC,Outros,10122.0,6205
765,2004,5,CE,Outros,206944.0,102572
766,2004,5,AL,Outros,16787.0,42892
767,2004,5,ES,Outros,123026.0,74701
768,2004,5,TO,Outros,23062.0,21963
769,2004,5,MT,Outros,64381.0,71153
770,2004,5,RR,Outros,4955.0,8434
771,2004,5,SE,Outros,17535.0,33278
772,2004,5,PE,Outros,151277.0,134195
773,2004,5,MS,Outros,57354.0,70923
774,2004,5,BA,Outros,215191.0,215627
775,2004,5,GO,Outros,142193.0,142863
776,2004,5,DF,Outros,12149.0,77278
777,2004,5,SP,Outros,313490.0,914846
778,2004,5,PB,Outros,74039.0,47532
779,2004,5,PA,Outros,27700.0,76277
780,2004,5,RJ,Outros,70632.0,406271
781,2004,5,PR,Outros,367221.0,271442
782,2004,5,RO,Outros,60757.0,26045
783,2004,6,MS,Outros,57561.0,59841
784,2004,6,RO,Outros,61322.0,25584
785,2004,6,BA,Outros,215832.0,218538
786,2004,6,RR,Outros,5080.0,8857
787,2004,6,RN,Outros,41284.0,59912
788,2004,6,AL,Outros,16912.0,43342
789,2004,6,AP,Outros,2334.0,12123
790,2004,6,AC,Outros,10142.0,9480
791,2004,6,RS,Outros,315276.0,281187
792,2004,6,GO,Outros,142771.0,164867
793,2004,6,CE,Outros,207620.0,104000
794,2004,6,ES,Outros,123397.0,77673
795,2004,6,TO,Outros,23292.0,22823
796,2004,6,PE,Outros,151354.0,135294
797,2004,6,SE,Outros,17642.0,32849
798,2004,6,PI,Outros,33570.0,33616
799,2004,6,SP,Outros,315997.0,935258
800,2004,6,DF,Outros,12225.0,78253
801,2004,6,PA,Outros,28026.0,79108
802,2004,6,MA,Outros,56262.0,52748
803,2004,6,PB,Outros,75363.0,47676
804,2004,6,PR,Outros,369610.0,254009
805,2004,6,RJ,Outros,64791.0,396285
806,2004,6,MG,Outros,487234.0,394722
807,2004,6,SC,Outros,228926.0,193767
808,2004,6,MT,Outros,64746.0,71969
809,2004,6,AM,Outros,10485.0,50444
810,2004,7,RR,Outros,5095.0,7927
811,2004,7,RJ,Outros,65336.0,407037
812,2004,7,BA,Outros,216365.0,216813
813,2004,7,PI,Outros,33693.0,32652
814,2004,7,TO,Outros,23592.0,23742
815,2004,7,RO,Outros,61585.0,25304
816,2004,7,MA,Outros,57018.0,52654
817,2004,7,DF,Outros,12238.0,77231
818,2004,7,SC,Outros,229144.0,194001
819,2004,7,PE,Outros,151864.0,130737
820,2004,7,SP,Outros,315788.0,933151
821,2004,7,AL,Outros,16991.0,39974
822,2004,7,AP,Outros,2351.0,10534
823,2004,7,SE,Outros,17729.0,31376
824,2004,7,RS,Outros,316239.0,278731
825,2004,7,MS,Outros,57689.0,61740
826,2004,7,PB,Outros,75904.0,45347
827,2004,7,MT,Outros,64950.0,79701
828,2004,7,RN,Outros,41443.0,57226
829,2004,7,CE,Outros,209049.0,103537
830,2004,7,MG,Outros,489845.0,407060
831,2004,7,PA,Outros,28292.0,78027
832,2004,7,ES,Outros,123671.0,75447
833,2004,7,GO,Outros,143525.0,176441
834,2004,7,AM,Outros,10571.0,50497
835,2004,7,AC,Outros,10272.0,9813
836,2004,7,PR,Outros,370057.0,252785
837,2004,8,MG,Outros,492181.0,413210
838,2004,8,PB,Outros,76015.0,46073
839,2004,8,BA,Outros,217059.0,210820
840,2004,8,MS,Outros,57878.0,63030
841,2004,8,RR,Outros,5147.0,9176
842,2004,8,RS,Outros,317214.0,265760
843,2004,8,MT,Outros,65306.0,81159
844,2004,8,AC,Outros,10353.0,10188
845,2004,8,SE,Outros,17827.0,31320
846,2004,8,AM,Outros,11143.0,50963
847,2004,8,PR,Outros,370681.0,256757
848,2004,8,GO,Outros,144078.0,184491
849,2004,8,MA,Outros,57833.0,54200
850,2004,8,AP,Outros,2348.0,11866
851,2004,8,AL,Outros,16994.0,40190
852,2004,8,SP,Outros,319152.0,937345
853,2004,8,RJ,Outros,65746.0,408795
854,2004,8,TO,Outros,23853.0,25266
855,2004,8,PE,Outros,152093.0,134450
856,2004,8,SC,Outros,229365.0,191497
857,2004,8,PA,Outros,30440.0,79107
858,2004,8,PI,Outros,33941.0,34259
859,2004,8,RO,Outros,61466.0,26432
860,2004,8,RN,Outros,41727.0,62556
861,2004,8,CE,Outros,210576.0,112461
862,2004,8,ES,Outros,124097.0,74052
863,2004,8,DF,Outros,12347.0,77340
864,2004,9,RN,Outros,42081.0,65764
865,2004,9,RJ,Outros,66336.0,425324
866,2004,9,MT,Outros,65582.0,85205
867,2004,9,RO,Outros,62274.0,26958
868,2004,9,BA,Outros,218374.0,218335
869,2004,9,SP,Outros,319994.0,931372
870,2004,9,AM,Outros,11229.0,53701
871,2004,9,TO,Outros,23720.0,25153
872,2004,9,AC,Outros,10356.0,10278
873,2004,9,AL,Outros,17036.0,42662
874,2004,9,RR,Outros,5117.0,8220
875,2004,9,PI,Outros,34082.0,37786
876,2004,9,GO,Outros,144388.0,195246
877,2004,9,MG,Outros,494302.0,446181
878,2004,9,MS,Outros,58377.0,70049
879,2004,9,PA,Outros,28813.0,78248
880,2004,9,CE,Outros,212509.0,126805
881,2004,9,MA,Outros,58239.0,56076
882,2004,9,RS,Outros,317725.0,279103
883,2004,9,DF,Outros,12360.0,84909
884,2004,9,SE,Outros,17618.0,32512
885,2004,9,ES,Outros,124702.0,87645
886,2004,9,PE,Outros,152008.0,135307
887,2004,9,PB,Outros,78427.0,51342
888,2004,9,SC,Outros,229910.0,195674
889,2004,9,PR,Outros,371614.0,263927
890,2004,9,AP,Outros,2357.0,12134
891,2004,10,PR,Outros,371994.0,263592
892,2004,10,RR,Outros,5076.0,8876
893,2004,10,SC,Outros,230384.0,195434
894,2004,10,PE,Outros,155151.0,146434
895,2004,10,MG,Outros,496026.0,457290
896,2004,10,SP,Outros,321640.0,1075936
897,2004,10,RS,Outros,318971.0,275026
898,2004,10,DF,Outros,12362.0,84659
899,2004,10,GO,Outros,144948.0,188935
900,2004,10,AL,Outros,16942.0,46132
901,2004,10,RJ,Outros,66724.0,431717
902,2004,10,PI,Outros,34243.0,37405
903,2004,10,RN,Outros,42395.0,72597
904,2004,10,BA,Outros,219404.0,227725
905,2004,10,PB,Outros,79247.0,52876
906,2004,10,RO,Outros,62632.0,28295
907,2004,10,AM,Outros,11525.0,55830
908,2004,10,MS,Outros,58976.0,67805
909,2004,10,CE,Outros,214406.0,126936
910,2004,10,PA,Outros,28986.0,79914
911,2004,10,MA,Outros,58292.0,54554
912,2004,10,AC,Outros,10425.0,10180
913,2004,10,AP,Outros,2359.0,12550
914,2004,10,TO,Outros,23928.0,23057
915,2004,10,MT,Outros,65873.0,80108
916,2004,10,ES,Outros,125280.0,88949
917,2004,10,SE,Outros,17728.0,34061
918,2004,11,AC,Outros,10854.0,10548
919,2004,11,RJ,Outros,67634.0,426830
920,2004,11,DF,Outros,12374.0,81203
921,2004,11,TO,Outros,24030.0,21559
922,2004,11,RS,Outros,319865.0,290064
923,2004,11,PR,Outros,372523.0,264979
924,2004,11,PI,Outros,34478.0,38071
925,2004,11,RR,Outros,5103.0,9564
926,2004,11,AM,Outros,11568.0,51006
927,2004,11,MG,Outros,497495.0,427309
928,2004,11,GO,Outros,145820.0,142251
929,2004,11,RO,Outros,62756.0,28805
930,2004,11,BA,Outros,220736.0,224166
931,2004,11,SE,Outros,17866.0,37722
932,2004,11,PB,Outros,79833.0,54497
933,2004,11,RN,Outros,42920.0,74826
934,2004,11,CE,Outros,214584.0,130150
935,2004,11,ES,Outros,125659.0,84942
936,2004,11,PA,Outros,29242.0,80429
937,2004,11,MT,Outros,66297.0,73756
938,2004,11,AL,Outros,17232.0,51341
939,2004,11,MS,Outros,58772.0,68493
940,2004,11,PE,Outros,156387.0,149305
941,2004,11,MA,Outros,59079.0,53904
942,2004,11,SC,Outros,230790.0,197776
943,2004,11,AP,Outros,2405.0,12262
944,2004,11,SP,Outros,318893.0,969220
945,2004,12,PI,Outros,34783.0,37121
946,2004,12,CE,Outros,216055.0,129580
947,2004,12,PB,Outros,80618.0,55786
948,2004,12,MG,Outros,497608.0,426318
949,2004,12,PA,Outros,29420.0,84266
950,2004,12,AP,Outros,2366.0,12179
951,2004,12,AL,Outros,16937.0,50836
952,2004,12,RO,Outros,63058.0,28176
953,2004,12,DF,Outros,12724.0,79940
954,2004,12,SP,Outros,319219.0,973321
955,2004,12,RS,Outros,320796.0,374845
956,2004,12,ES,Outros,126262.0,81349
957,2004,12,RR,Outros,5140.0,9961
958,2004,12,MT,Outros,66607.0,69896
959,2004,12,RJ,Outros,67947.0,419477
960,2004,12,SC,Outros,231255.0,196421
961,2004,12,PR,Outros,373142.0,266569
962,2004,12,SE,Outros,18258.0,38706
963,2004,12,MA,Outros,59496.0,52110
964,2004,12,GO,Outros,145820.0,142046
965,2004,12,AM,Outros,11613.0,56277
966,2004,12,MS,Outros,59766.0,72274
967,2004,12,RN,Outros,43290.0,78225
968,2004,12,TO,Outros,24417.0,22819
969,2004,12,AC,Outros,10845.0,10214
970,2004,12,PE,Outros,153691.0,149776
971,2004,12,BA,Outros,222158.0,208214
972,2004,1,AC,Comercial,12175.0,7895
973,2004,1,SE,Comercial,33263.0,27767
974,2004,1,RR,Comercial,5900.0,6140
975,2004,1,TO,Comercial,26181.0,13832
976,2004,1,MA,Comercial,82831.0,40478
977,2004,1,DF,Comercial,78547.0,93427
978,2004,1,PI,Comercial,54851.0,25398
979,2004,1,CE,Comercial,137793.0,95718
980,2004,1,GO,Comercial,142693.0,97266
981,2004,1,RN,Comercial,56521.0,41972
982,2004,1,PB,Comercial,67936.0,35917
983,2004,1,MT,Comercial,64531.0,64698
984,2004,1,MS,Comercial,56359.0,51890
985,2004,1,RO,Comercial,27509.0,25870
986,2004,1,PR,Comercial,264320.0,257032
987,2004,1,ES,Comercial,91257.0,84819
988,2004,1,AM,Comercial,49055.0,49832
989,2004,1,SC,Comercial,152774.0,170067
990,2004,1,AP,Comercial,9264.0,12164
991,2004,1,PE,Comercial,157220.0,119007
992,2004,1,BA,Comercial,259528.0,171569
993,2004,1,PA,Comercial,108567.0,78075
994,2004,1,RJ,Comercial,381030.0,567234
995,2004,1,SP,Comercial,1042724.0,1464892
996,2004,1,RS,Comercial,274356.0,276901
997,2004,1,AL,Comercial,42568.0,31461
998,2004,1,MG,Comercial,558570.0,333506
999,2004,2,AC,Comercial,12183.0,7328
1000,2004,2,SE,Comercial,33299.0,22535
1001,2004,2,CE,Comercial,137699.0,86035
1002,2004,2,RS,Comercial,271813.0,285451
1003,2004,2,RN,Comercial,56647.0,37908
1004,2004,2,MA,Comercial,83794.0,37893
1005,2004,2,SC,Comercial,152932.0,178962
1006,2004,2,MT,Comercial,64197.0,65904
1007,2004,2,RJ,Comercial,381004.0,594477
1008,2004,2,AP,Comercial,6700.0,3894
1009,2004,2,BA,Comercial,259898.0,167151
1010,2004,2,ES,Comercial,91459.0,83917
1011,2004,2,PA,Comercial,116888.0,72466
1012,2004,2,PI,Comercial,54812.0,20769
1013,2004,2,MS,Comercial,56376.0,52517
1014,2004,2,SP,Comercial,1044892.0,1421227
1015,2004,2,AL,Comercial,42734.0,30119
1016,2004,2,PB,Comercial,68277.0,32452
1017,2004,2,PR,Comercial,264296.0,269481
1018,2004,2,GO,Comercial,142540.0,90106
1019,2004,2,MG,Comercial,559948.0,297342
1020,2004,2,RO,Comercial,27346.0,23367
1021,2004,2,DF,Comercial,78408.0,81618
1022,2004,2,PE,Comercial,153566.0,115908
1023,2004,2,AM,Comercial,49357.0,50456
1024,2004,2,RR,Comercial,5870.0,5821
1025,2004,2,TO,Comercial,26102.0,12160
1026,2004,3,RR,Comercial,5884.0,5494
1027,2004,3,DF,Comercial,78603.0,84322
1028,2004,3,RO,Comercial,27370.0,24153
1029,2004,3,SP,Comercial,1050818.0,1416475
1030,2004,3,SE,Comercial,32447.0,25005
1031,2004,3,RJ,Comercial,380660.0,585938
1032,2004,3,CE,Comercial,137391.0,90006
1033,2004,3,GO,Comercial,142334.0,96474
1034,2004,3,MG,Comercial,562334.0,314054
1035,2004,3,ES,Comercial,91761.0,86051
1036,2004,3,AL,Comercial,42608.0,30572
1037,2004,3,AC,Comercial,12117.0,7420
1038,2004,3,AM,Comercial,49529.0,47374
1039,2004,3,PB,Comercial,68005.0,34377
1040,2004,3,BA,Comercial,261366.0,166958
1041,2004,3,PR,Comercial,265080.0,268150
1042,2004,3,RS,Comercial,274909.0,283818
1043,2004,3,PI,Comercial,54794.0,20862
1044,2004,3,PE,Comercial,152633.0,123234
1045,2004,3,MT,Comercial,64296.0,74537
1046,2004,3,PA,Comercial,109062.0,75856
1047,2004,3,MA,Comercial,83701.0,40878
1048,2004,3,MS,Comercial,56362.0,51766
1049,2004,3,TO,Comercial,26318.0,13819
1050,2004,3,RN,Comercial,56815.0,41133
1051,2004,3,AP,Comercial,11728.0,8639
1052,2004,3,SC,Comercial,153268.0,186488
1053,2004,4,MS,Comercial,56504.0,55175
1054,2004,4,PA,Comercial,118193.0,78778
1055,2004,4,AP,Comercial,9201.0,8461
1056,2004,4,SE,Comercial,33209.0,26187
1057,2004,4,DF,Comercial,78204.0,94761
1058,2004,4,AC,Comercial,12044.0,7344
1059,2004,4,TO,Comercial,26402.0,14882
1060,2004,4,BA,Comercial,261400.0,174506
1061,2004,4,AL,Comercial,42602.0,32021
1062,2004,4,ES,Comercial,91860.0,83632
1063,2004,4,PI,Comercial,54719.0,24450
1064,2004,4,SC,Comercial,153500.0,170144
1065,2004,4,RJ,Comercial,381774.0,600338
1066,2004,4,MA,Comercial,84212.0,40503
1067,2004,4,CE,Comercial,137062.0,97129
1068,2004,4,MG,Comercial,563244.0,317586
1069,2004,4,RS,Comercial,272257.0,297774
1070,2004,4,MT,Comercial,64637.0,77146
1071,2004,4,PE,Comercial,152305.0,129722
1072,2004,4,AM,Comercial,49693.0,49875
1073,2004,4,SP,Comercial,1048051.0,1579355
1074,2004,4,PR,Comercial,266546.0,275651
1075,2004,4,PB,Comercial,68237.0,35923
1076,2004,4,RO,Comercial,27570.0,24113
1077,2004,4,RR,Comercial,5869.0,6035
1078,2004,4,RN,Comercial,56917.0,43495
1079,2004,4,GO,Comercial,142324.0,102078
1080,2004,5,TO,Comercial,26652.0,15464
1081,2004,5,ES,Comercial,91544.0,82243
1082,2004,5,MS,Comercial,56342.0,49652
1083,2004,5,MA,Comercial,84563.0,42202
1084,2004,5,DF,Comercial,78453.0,90165
1085,2004,5,GO,Comercial,142581.0,95321
1086,2004,5,PB,Comercial,68505.0,33864
1087,2004,5,RR,Comercial,5875.0,5548
1088,2004,5,RO,Comercial,27502.0,25789
1089,2004,5,SP,Comercial,1040114.0,1386690
1090,2004,5,AP,Comercial,9291.0,7704
1091,2004,5,RJ,Comercial,382095.0,564569
1092,2004,5,AL,Comercial,42796.0,30512
1093,2004,5,SC,Comercial,153800.0,161961
1094,2004,5,RN,Comercial,57104.0,41067
1095,2004,5,PI,Comercial,54954.0,22877
1096,2004,5,PE,Comercial,150940.0,124959
1097,2004,5,AC,Comercial,12126.0,7141
1098,2004,5,CE,Comercial,137002.0,90758
1099,2004,5,PR,Comercial,265087.0,267627
1100,2004,5,RS,Comercial,272118.0,266990
1101,2004,5,MT,Comercial,64885.0,68099
1102,2004,5,SE,Comercial,33371.0,25186
1103,2004,5,MG,Comercial,562457.0,310580
1104,2004,5,PA,Comercial,109733.0,79714
1105,2004,5,AM,Comercial,49752.0,50280
1106,2004,5,BA,Comercial,262475.0,158749
1107,2004,6,AM,Comercial,49682.0,50734
1108,2004,6,PB,Comercial,69881.0,33949
1109,2004,6,RR,Comercial,5908.0,5472
1110,2004,6,MA,Comercial,86109.0,42065
1111,2004,6,AC,Comercial,12087.0,6955
1112,2004,6,BA,Comercial,264253.0,159293
1113,2004,6,PA,Comercial,110915.0,82469
1114,2004,6,RN,Comercial,57526.0,41714
1115,2004,6,AL,Comercial,42611.0,31649
1116,2004,6,MT,Comercial,65252.0,61587
1117,2004,6,PI,Comercial,55258.0,24519
1118,2004,6,MS,Comercial,56781.0,44156
1119,2004,6,CE,Comercial,136990.0,93769
1120,2004,6,ES,Comercial,91651.0,75630
1121,2004,6,SC,Comercial,154079.0,142885
1122,2004,6,RS,Comercial,272283.0,245687
1123,2004,6,GO,Comercial,142704.0,91441
1124,2004,6,AP,Comercial,9189.0,8309
1125,2004,6,SP,Comercial,1036918.0,1280006
1126,2004,6,RO,Comercial,27733.0,24112
1127,2004,6,PE,Comercial,152023.0,122253
1128,2004,6,RJ,Comercial,381990.0,506022
1129,2004,6,PR,Comercial,268054.0,239078
1130,2004,6,SE,Comercial,33618.0,24529
1131,2004,6,MG,Comercial,562127.0,297819
1132,2004,6,TO,Comercial,26957.0,16111
1133,2004,6,DF,Comercial,78369.0,87778
1134,2004,7,SE,Comercial,33531.0,22743
1135,2004,7,RS,Comercial,272282.0,251823
1136,2004,7,MS,Comercial,56817.0,42928
1137,2004,7,AC,Comercial,12155.0,7204
1138,2004,7,AM,Comercial,49837.0,53678
1139,2004,7,RJ,Comercial,382683.0,524984
1140,2004,7,RR,Comercial,7498.0,5875
1141,2004,7,CE,Comercial,136920.0,87315
1142,2004,7,PB,Comercial,67478.0,32154
1143,2004,7,PE,Comercial,152420.0,115603
1144,2004,7,RO,Comercial,27808.0,24312
1145,2004,7,PI,Comercial,55631.0,22937
1146,2004,7,TO,Comercial,27338.0,14775
1147,2004,7,RN,Comercial,57732.0,39380
1148,2004,7,AL,Comercial,42872.0,27614
1149,2004,7,PR,Comercial,268482.0,238400
1150,2004,7,MA,Comercial,86140.0,41961
1151,2004,7,GO,Comercial,142568.0,86788
1152,2004,7,SC,Comercial,154528.0,146429
1153,2004,7,AP,Comercial,9345.0,8733
1154,2004,7,BA,Comercial,265041.0,149742
1155,2004,7,MG,Comercial,563814.0,284794
1156,2004,7,SP,Comercial,1037711.0,1348601
1157,2004,7,PA,Comercial,111582.0,79918
1158,2004,7,ES,Comercial,91500.0,75145
1159,2004,7,DF,Comercial,78057.0,87198
1160,2004,7,MT,Comercial,65733.0,66190
1161,2004,8,SP,Comercial,1034102.0,1324733
1162,2004,8,AL,Comercial,42962.0,27011
1163,2004,8,MG,Comercial,564271.0,289282
1164,2004,8,RS,Comercial,272837.0,248318
1165,2004,8,RO,Comercial,27594.0,25604
1166,2004,8,SE,Comercial,33410.0,22053
1167,2004,8,DF,Comercial,78252.0,84814
1168,2004,8,CE,Comercial,136836.0,92398
1169,2004,8,ES,Comercial,91601.0,75328
1170,2004,8,AM,Comercial,50041.0,52589
1171,2004,8,RN,Comercial,57862.0,40478
1172,2004,8,PR,Comercial,269991.0,249298
1173,2004,8,AP,Comercial,9336.0,7858
1174,2004,8,SC,Comercial,155038.0,147906
1175,2004,8,AC,Comercial,12229.0,7580
1176,2004,8,PA,Comercial,120867.0,83588
1177,2004,8,MT,Comercial,66213.0,62201
1178,2004,8,PE,Comercial,153117.0,117648
1179,2004,8,GO,Comercial,142738.0,89515
1180,2004,8,PI,Comercial,55384.0,22760
1181,2004,8,RR,Comercial,7520.0,5820
1182,2004,8,TO,Comercial,27714.0,15814
1183,2004,8,BA,Comercial,265760.0,146608
1184,2004,8,MA,Comercial,86794.0,43550
1185,2004,8,RJ,Comercial,383790.0,503306
1186,2004,8,MS,Comercial,56914.0,49557
1187,2004,8,PB,Comercial,69006.0,31640
1188,2004,9,MT,Comercial,67328.0,69189
1189,2004,9,MS,Comercial,57250.0,51954
1190,2004,9,TO,Comercial,27937.0,17041
1191,2004,9,SP,Comercial,1032990.0,1430715
1192,2004,9,GO,Comercial,142884.0,97105
1193,2004,9,MA,Comercial,87017.0,44971
1194,2004,9,RO,Comercial,27625.0,25980
1195,2004,9,PB,Comercial,70435.0,35193
1196,2004,9,AL,Comercial,43203.0,29066
1197,2004,9,SC,Comercial,155746.0,148464
1198,2004,9,PI,Comercial,55705.0,25997
1199,2004,9,MG,Comercial,565752.0,312165
1200,2004,9,RN,Comercial,58058.0,41184
1201,2004,9,ES,Comercial,91697.0,78583
1202,2004,9,RS,Comercial,273275.0,251758
1203,2004,9,AC,Comercial,12373.0,8309
1204,2004,9,CE,Comercial,136910.0,97622
1205,2004,9,DF,Comercial,78093.0,98068
1206,2004,9,PE,Comercial,154707.0,125223
1207,2004,9,BA,Comercial,267829.0,154636
1208,2004,9,AP,Comercial,9459.0,8850
1209,2004,9,PR,Comercial,271172.0,264560
1210,2004,9,SE,Comercial,32819.0,23160
1211,2004,9,AM,Comercial,50131.0,55147
1212,2004,9,PA,Comercial,112824.0,83099
1213,2004,9,RJ,Comercial,385320.0,537620
1214,2004,9,RR,Comercial,5903.0,5652
1215,2004,10,TO,Comercial,27242.0,16449
1216,2004,10,AL,Comercial,42852.0,29911
1217,2004,10,BA,Comercial,268199.0,163207
1218,2004,10,SC,Comercial,156371.0,153484
1219,2004,10,SE,Comercial,32585.0,23534
1220,2004,10,SP,Comercial,1046136.0,1455419
1221,2004,10,GO,Comercial,143117.0,101968
1222,2004,10,MA,Comercial,86899.0,43339
1223,2004,10,RJ,Comercial,383318.0,555512
1224,2004,10,MS,Comercial,57631.0,53788
1225,2004,10,PR,Comercial,271995.0,255562
1226,2004,10,RN,Comercial,58290.0,42783
1227,2004,10,RR,Comercial,5938.0,5979
1228,2004,10,MT,Comercial,66498.0,72326
1229,2004,10,AM,Comercial,50105.0,55373
1230,2004,10,RS,Comercial,273883.0,248015
1231,2004,10,PI,Comercial,55490.0,25217
1232,2004,10,AC,Comercial,12203.0,7910
1233,2004,10,ES,Comercial,91650.0,81686
1234,2004,10,RO,Comercial,27780.0,27250
1235,2004,10,PA,Comercial,111594.0,82032
1236,2004,10,DF,Comercial,77949.0,97556
1237,2004,10,PB,Comercial,69435.0,34712
1238,2004,10,CE,Comercial,136662.0,93272
1239,2004,10,PE,Comercial,157333.0,129659
1240,2004,10,AP,Comercial,9468.0,9621
1241,2004,10,MG,Comercial,565617.0,322417
1242,2004,11,SE,Comercial,27760.0,30826
1243,2004,11,GO,Comercial,143470.0,97629
1244,2004,11,MA,Comercial,87199.0,43989
1245,2004,11,RJ,Comercial,384454.0,561987
1246,2004,11,AP,Comercial,9359.0,9772
1247,2004,11,DF,Comercial,77819.0,92111
1248,2004,11,PI,Comercial,55546.0,26629
1249,2004,11,MS,Comercial,57448.0,51412
1250,2004,11,AL,Comercial,43052.0,30409
1251,2004,11,PR,Comercial,272976.0,258329
1252,2004,11,AC,Comercial,12161.0,8377
1253,2004,11,ES,Comercial,91604.0,82689
1254,2004,11,SP,Comercial,1027909.0,1438769
1255,2004,11,PA,Comercial,112791.0,85685
1256,2004,11,RN,Comercial,58654.0,46701
1257,2004,11,SC,Comercial,156813.0,158350
1258,2004,11,AM,Comercial,50097.0,55503
1259,2004,11,TO,Comercial,27063.0,15665
1260,2004,11,CE,Comercial,136057.0,96395
1261,2004,11,PE,Comercial,158368.0,130638
1262,2004,11,BA,Comercial,268023.0,173179
1263,2004,11,MT,Comercial,66846.0,72518
1264,2004,11,RS,Comercial,240337.0,260870
1265,2004,11,MG,Comercial,560133.0,335429
1266,2004,11,RR,Comercial,7552.0,6798
1267,2004,11,RO,Comercial,27886.0,26816
1268,2004,11,PB,Comercial,69397.0,35684
1269,2004,12,AL,Comercial,43224.0,33533
1270,2004,12,TO,Comercial,27177.0,15969
1271,2004,12,MT,Comercial,66949.0,74257
1272,2004,12,PE,Comercial,157777.0,139701
1273,2004,12,SE,Comercial,33642.0,26428
1274,2004,12,RS,Comercial,274653.0,291864
1275,2004,12,AM,Comercial,50149.0,55653
1276,2004,12,RO,Comercial,27675.0,26206
1277,2004,12,SP,Comercial,1024021.0,1475363
1278,2004,12,AC,Comercial,12151.0,8122
1279,2004,12,PB,Comercial,69696.0,37017
1280,2004,12,MS,Comercial,57877.0,56704
1281,2004,12,MG,Comercial,565445.0,327306
1282,2004,12,GO,Comercial,143470.0,97545
1283,2004,12,AP,Comercial,9546.0,9605
1284,2004,12,PI,Comercial,55718.0,24392
1285,2004,12,RJ,Comercial,384880.0,614238
1286,2004,12,RR,Comercial,7548.0,6737
1287,2004,12,PA,Comercial,112460.0,85977
1288,2004,12,BA,Comercial,268755.0,177368
1289,2004,12,DF,Comercial,78269.0,97081
1290,2004,12,PR,Comercial,273518.0,268504
1291,2004,12,SC,Comercial,157481.0,170575
1292,2004,12,MA,Comercial,87451.0,43923
1293,2004,12,RN,Comercial,59098.0,48151
1294,2004,12,ES,Comercial,91791.0,86496
1295,2004,12,CE,Comercial,136141.0,101414
1296,2004,1,MG,Industrial,72145.0,2395276
1297,2004,1,RJ,Industrial,19222.0,755628
1298,2004,1,SP,Industrial,131708.0,3499333
1299,2004,1,AM,Industrial,3363.0,93449
1300,2004,1,PI,Industrial,3935.0,14788
1301,2004,1,PB,Industrial,4842.0,70539
1302,2004,1,DF,Industrial,1752.0,29667
1303,2004,1,RO,Industrial,2331.0,17012
1304,2004,1,PA,Industrial,3766.0,716658
1305,2004,1,ES,Industrial,11417.0,327232
1306,2004,1,AL,Industrial,2584.0,146469
1307,2004,1,SC,Industrial,55018.0,466790
1308,2004,1,AP,Industrial,579.0,3201
1309,2004,1,RN,Industrial,4370.0,76766
1310,2004,1,BA,Industrial,18433.0,762417
1311,2004,1,MA,Industrial,8881.0,558175
1312,2004,1,RS,Industrial,53976.0,652757
1313,2004,1,AC,Industrial,761.0,1738
1314,2004,1,TO,Industrial,2416.0,6545
1315,2004,1,RR,Industrial,2051.0,1685
1316,2004,1,CE,Industrial,7060.0,139002
1317,2004,1,MS,Industrial,4841.0,65748
1318,2004,1,GO,Industrial,16255.0,207223
1319,2004,1,PE,Industrial,10647.0,165831
1320,2004,1,PR,Industrial,50238.0,691432
1321,2004,1,MT,Industrial,10664.0,61688
1322,2004,1,SE,Industrial,3499.0,81794
1323,2004,2,AC,Industrial,762.0,1724
1324,2004,2,MG,Industrial,72242.0,2398273
1325,2004,2,AL,Industrial,2603.0,137025
1326,2004,2,MS,Industrial,4815.0,63917
1327,2004,2,CE,Industrial,7024.0,135532
1328,2004,2,SC,Industrial,54787.0,568790
1329,2004,2,PB,Industrial,4848.0,79639
1330,2004,2,MT,Industrial,10641.0,75648
1331,2004,2,GO,Industrial,16174.0,205132
1332,2004,2,RJ,Industrial,19137.0,730570
1333,2004,2,TO,Industrial,2411.0,7267
1334,2004,2,RR,Industrial,2077.0,1598
1335,2004,2,PA,Industrial,3979.0,682266
